id	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
2638	11.4	26.2	22.8	12.68	13.2	10.89	13.71	8.82	11.89	29.49	6.79	17.24	21.7	15.93	6.19	8.41	8.66	18.27	10.35	7.6	4.71
2639	9.75	24.3	18.65	13.5	8.8	7.18	6.1	4.93	6.44	20.21	2.82	6.65	7.55	6.18	9.08	25.85	23.49	31.98	33.44	40.78	28.87
2640	8.98	10.23	18.14	12.94	10.48	7.62	3.09	2	3.48	7.23	3.12	9.16	18.36	11.35	11.48	9.54	12.11	18.2	11.93	11.68	6
2641	13.89	11.6	19.68	14.61	12.11	5.1	4.72	5.11	4.02	8.7	3.02	7.9	9.37	5.52	8.9	8.32	14.84	26.6	22.55	19.67	14.17
2642	7.26	11.1	18.38	14.4	8.58	8.06	5.06	4.98	5.46	10.93	4.06	9.64	8.43	5.3	5.37	8.92	10.37	19.15	13.9	7.88	8.11
2643	16.58	20.29	28.95	17.16	9.38	5.37	4.41	2.88	4.79	7.81	3.95	6.24	5.21	5.31	4.34	6.16	8.13	11.44	8.56	7.23	11.47
2644	9.94	8.84	14.78	10.59	7.51	7.15	3.94	2.89	3.83	8.69	2.43	6.96	5.8	3.6	5.14	6.6	11.92	17.03	4.01	3.7	1.91
2645	10.29	7.86	14.92	8.4	6.56	4.68	4.05	2.56	2.85	10.62	3.14	8.89	13.32	9.68	10.74	9.27	9.14	12.27	11.26	6.03	4.52
2646	13.49	22.33	14.88	10.68	5.61	4.42	7	4.12	13.11	28.19	11.2	22.91	22.2	21.06	19.37	10.19	9.77	12.74	19.11	46.8	31.67
2647	9.98	11.49	21.79	12.73	7.67	4.53	2.18	2.95	3.55	11.76	4.24	11.21	11.8	11.81	13.69	14.8	17.33	19.36	18.85	22.99	12.65
2648	18.2	10.18	17.06	11.45	12.92	6.66	3.9	3.5	4.05	16.96	4.04	8.96	5.75	4.76	4.12	3.1	6.29	5.65	3.34	6.58	5.09
2649	12.4	9	11.66	9.85	6.07	7.3	4.34	3.34	3.43	10.8	8.07	23.67	34.72	17.18	11.05	20.51	27.99	39.07	22.62	15.35	15.68
2650	10.78	8.4	12.67	10.68	5.96	4.24	3.7	2.33	4.08	9.84	3.33	8.87	11.14	10.29	5.18	5.47	9.24	8.76	9.79	5.37	5.06
2651	7.83	9.65	17.93	14.09	9.99	8.45	7.33	7.44	9.87	27.29	10.55	28.39	29.04	22.83	14.55	11.79	14.98	30.61	26.6	20.99	16.35
2652	10.89	17.87	12.41	8.63	6.37	5.99	3.99	3.76	6.25	13.34	4.01	9.69	7.9	8.04	7.73	10.28	9.64	10.04	9.07	11	5
2653	6	6.26	10.18	8.16	5.86	5.61	3.08	2.6	3.04	7.14	3.4	6.82	8.51	4.91	3.95	4.89	7.92	13.35	9.71	7.95	7.55
2654	12.6	10.8	15.15	6.65	5.37	4.25	4.26	2.75	5.61	13.79	3.5	9.12	9.98	5.68	6.11	6.34	8.21	8.13	7.2	5.96	3.65
2655	10.28	11.78	19.08	15.72	11.55	7.29	4.92	4.41	5.89	15.39	4.01	7.5	6.23	4.84	4.54	5.72	6.71	9.38	8.2	6.92	3.64
2656	10.2	11.81	23.42	23.17	22.59	13.95	9.19	4.83	4.3	15.19	6.48	12.79	11.64	11.98	10.73	8.73	7.9	6.24	5.79	4.25	2.68
2657	7.65	10.6	15.69	13.45	8.7	5.69	5.71	4.2	4.91	10.63	3.59	11.46	10.85	15.53	8.75	10.04	11.51	19.98	31.24	23.58	14.79
2658	9.75	9.46	16.67	11.44	12.46	5.82	5.04	3.29	4.02	8.72	3.81	10.75	15.15	11.5	11.15	7.61	14.27	7.12	6.28	4.45	2.59
2659	26.77	17.88	24	14.54	12.69	9.68	6.8	7.61	3.87	8.38	3.06	8.04	8.41	6.64	5.24	5.55	7.24	13.2	12.43	7.36	5.17
2660	11.92	13.09	21.48	16.31	10.48	11.1	4.05	2.53	6.49	11.93	3.19	6.9	7.11	5.06	4.32	5.58	7.28	14.38	18	11.82	7.21
2661	12.77	6.79	10.21	8.22	6.28	6.17	4.55	3.43	3.63	11.62	4.5	5.84	4.5	3.04	3.5	3.52	5.18	6.84	5.34	5.04	3.23
2662	15.82	23.05	24.29	7.89	5.77	6.04	4.16	2.91	5.69	14.08	3.89	5.9	6.21	3.14	7.01	5.47	6.19	11.39	10.33	6.5	5.01
2663	6.5	6.04	11.09	9.38	7.67	7.15	7.11	4.75	8.98	36.22	14.81	23.75	30.1	12.73	15.17	12.14	10.59	8.15	7.75	14.13	16.72
2664	5.65	6.18	9.17	6.78	4.78	4.89	4.06	2.31	2.98	13.92	3.92	7.89	7.93	7.88	7.3	5.81	9.09	11.08	10.42	7.27	7.36
2665	15.22	9.04	14.11	10.21	8.71	5.6	5.64	4.1	3.58	7.9	5.84	11.14	13.32	10.79	9.92	12.41	12.19	15.86	14.26	15.02	9.94
2666	6.26	7.25	12.84	10.5	9.06	6.12	5.06	2.7	11.69	30.08	9.73	10.85	8.67	5.81	5.96	14.06	17.98	23.72	21.93	17.03	7.03
2667	5.97	6.75	9.09	6.5	4.55	6.04	3.31	2.33	3.1	6.69	2.94	11.91	14.63	12.29	11.9	10.97	11.3	12.66	8.49	6.1	4.6
2668	8.1	8.3	21.99	11.69	7.8	4.03	3.02	1.89	4.33	12.23	3.35	18.44	13.84	7.36	7.16	6.82	8.89	17.31	13.73	10.01	3.78
2669	2.33	2.58	3.89	3.07	3.02	4.7	3.96	2.73	4.5	10.04	3.23	5.05	3.41	2.48	2.08	1.68	4.01	3.15	2.83	4.13	3.46
2670	5.38	5.98	9.87	8.08	6.11	6.62	6	8.03	30.99	36.8	10.85	42.93	68.53	63.14	41.66	19.3	22.89	19.27	25.02	56.99	35.05
2671	12.91	7.89	12.28	8.17	6.77	6.35	4.72	4.18	4.39	13.64	4.62	12.64	9.91	8.06	5.46	6.33	7.21	9.13	10.29	7.03	10.08
2672	6.23	6.13	9.94	7.77	5.59	6.93	3.78	3.71	8.72	20.41	4.09	7.06	7.84	5.49	5.43	6.29	9.5	8.68	7.15	4.58	3.66
2673	4.1	4.14	6.6	5.33	4.81	5.02	3.98	2.13	2.38	11.21	6.07	11.7	15.71	6.48	5.56	5.01	6.19	8.61	6.26	4.94	4
2674	6.29	6.95	9.72	7.31	5.55	4.2	3.77	4.03	5.11	10.17	4.48	8.93	8.46	5.9	6.14	7.06	8.85	12.33	11.37	9	5.08
2675	4.95	5.89	10.29	13.73	7.7	5.75	3.82	2.48	4.17	13.22	4.57	8.16	14.13	8.12	6.99	3.97	8.9	9.34	6.44	4.38	2.99
2676	11.8	12.98	33.82	19	16.84	13.4	10.65	9.19	8.4	13.98	2.14	7.27	7.06	7.06	7.06	7.4	10.87	15.38	20.79	12.85	7.02
2677	8.4	7.38	17.28	11.79	12.11	6.93	4.96	5.76	6.57	14.05	10.07	20.08	15.93	9.09	11.79	12.54	23.73	55.8	33.38	22.83	10.6
2678	6.15	14.4	15.46	12.68	13.4	13.82	5.8	3.63	3.95	12.46	4.49	8.54	13.06	9.5	5.66	6.21	8.67	7.9	8.09	5.53	4.09
2679	12.03	9.6	12.4	10.79	6.88	5.88	4.08	3.63	4.99	15.17	10.9	13.89	10.97	7.87	9.1	9.07	8.26	10.64	11.01	8.36	6.26
2680	5.02	6.6	9.65	7.28	5.3	4.21	3.23	2.69	3.31	10.72	2.77	5.95	6.14	3.94	4.14	4.9	6.09	11.2	11.77	6.95	3.99
2681	7.9	10.25	18.69	15.28	12.9	7.62	7.95	8.3	9.12	13.26	6.06	13.59	8.12	5.39	4.46	9.3	8.08	15.01	18.7	13.12	8.63
2682	7.39	8.24	11.25	10.5	9.04	7.37	6.13	3.69	5.01	20.5	6.72	16.66	13.51	10.45	11.7	8.98	14.71	12.23	7.02	4.94	3.76
2683	7.08	8.08	13.06	11.15	10.11	6.65	6.34	3.65	5.86	10.22	4.41	9.31	6.91	5.02	4.45	5.55	6.82	8.8	7.24	4.83	3.34
2684	10.03	15.5	30.99	13.43	12.29	9.95	8.12	4.27	12.01	51.11	12.73	11.77	7.76	5.74	4.87	8.9	10.7	11.94	8.69	6.17	4.9
2685	8.11	10.6	15.65	9.72	7.42	4.25	4.58	3.8	10.04	16.31	6	16.81	19.63	9.5	10.75	15.36	19.59	34.44	27.32	13.17	9.51
2686	8.36	9.18	17.04	14.62	12.64	10.47	7.22	6.78	7.93	22.88	9.26	18.64	18.42	11.37	8.58	9.87	17.89	17.87	14.36	13.49	8.45
2687	9.32	9.45	15.44	11.03	7.24	5.1	4.15	3.7	8.89	21.3	9.74	22.48	18.23	8.41	5.01	5.31	6.95	9.54	8.45	6.2	4.69
2688	7.22	7.79	15.7	13.03	11.33	11.49	6.4	6.1	11.65	25.69	16.34	19.49	21.18	10.21	9.01	6.63	11.82	16.61	15.28	12.24	5.83
2689	11.33	10.55	13.23	14.45	11.32	6.13	4.54	3.3	3.31	22.55	4.34	11.35	11	6.44	6.7	9.65	10.21	13.73	11.35	9.49	4.79
2690	5.2	7.92	14.1	19.33	15.3	20.68	8.24	7.92	17.59	34.93	7.45	8.85	10.3	9.99	6.57	7.46	9.13	15.81	13.06	8.17	6.77
2691	9.1	6.5	7.46	8.81	8.13	5.58	4.5	3.75	4.09	9	5.14	11.24	12.5	7.29	7.6	8.53	12.89	20.16	20.55	13.9	9.13
2692	9.36	10.93	23.34	13.59	9.78	6.2	5.33	5.38	5.7	13.84	5.94	12.77	10.72	6.07	6.4	6.84	10.1	19.38	14.8	9.47	6.69
2693	14.77	11	20	12.72	10.87	9.46	5.8	3.72	9.46	29.87	8.06	13.68	10.59	7.93	8.06	17.65	18.76	30.31	19.52	24.5	14.55
2694	8.3	9.63	16.4	12.05	16.78	6.96	5.85	3.93	6.4	11.9	10.77	15.02	11.07	6.68	6.76	8.6	16.07	31.31	8.65	5.08	3.77
2695	7.96	10.58	14.5	8.33	5.94	4.76	3.95	2.45	3.33	8.28	3.63	9.71	8.6	5.29	5.17	7.66	8.83	15.67	18.25	9.84	6.01
2696	16.25	13.18	12.28	7.84	6.73	6.76	3.54	3.79	4.22	8.63	3.22	6.56	3.7	2.14	2.06	3.04	4.66	5.79	4.18	3.48	2.31
2697	9.37	10.03	15.15	12.68	13.25	9.4	10.23	6.96	7.75	18.17	8.42	19.27	15.86	11.77	11.22	11.33	10.98	15.13	15.79	12.22	6.58
2698	7.55	9.92	17.66	14.35	12.87	7.8	6.16	4.52	4.96	8.58	3.99	12.46	15.27	6.98	6.82	10.24	13.3	16.77	18.82	10.55	6.64
2699	10.59	10.38	16.16	14.52	11.22	5.79	2.77	1.23	7.79	22.84	11.67	28.23	15.17	11.94	11.07	7.43	7.6	8.75	7.84	5.8	3.16
2700	7.25	10.72	21.3	16	14.5	10.96	12.1	10.89	11.62	34.15	15.38	31.56	26.43	14.5	13.91	25	33.5	57.82	17.64	18.54	20.85
2701	13.7	18	14.03	9.25	7.57	5.27	4.2	3.5	3.13	7.9	4.95	10.03	6.18	4.37	4.3	5.69	8.65	11.96	9.21	9.63	7.15
2702	6.5	8.36	17.29	14.83	8.76	3.63	2.86	2.25	3.6	9.05	4.78	11.54	13.35	13.31	13.84	16.04	14.29	33.09	26.5	15.45	11.51
2703	7.8	9.39	14.21	9.95	7.49	4.35	2.94	3.01	2.69	16.78	5.38	10.7	11.96	6.8	6.34	6.97	11.12	22.97	19.35	22.3	20.68
2704	12.98	16	26.3	12.93	8.53	5.39	5.17	3.86	3.49	10.17	4.07	14.48	23.97	20.58	19.98	20.94	35.64	51.65	24.18	19.72	15.77
2705	9.66	10.9	16.34	16.85	13.14	12.8	9.9	3.37	3.89	13.98	2.83	5.87	6.49	6.37	5.39	7.04	8.69	14.7	12.93	10.74	6.94
2706	3.83	3.5	7.65	7.02	4.87	4.37	3.08	2.13	2.85	5.91	2.96	5.59	4.52	2.97	3.22	2.76	5.15	7.61	6.93	4.82	3.46
2707	27	19.25	24.5	12.83	7.4	6.15	4.11	3.83	3.65	7.34	6.51	7.98	6.62	3.57	3.9	4.24	5.59	8.29	7.4	5.58	3.48
2708	7.55	10.93	17.98	13.9	8.8	5.34	4.9	5.91	6.72	14.37	3.89	10.77	13.44	7.9	7.31	15.79	27.76	39.68	28.89	14.83	9.03
2709	4.95	8.05	13.56	8.48	6.95	4.63	3.3	2.67	3.07	11.05	2.85	7.99	5.98	4	4.16	6.48	9.98	26.9	13.8	11.69	3.72
2710	10.7	16.23	15.61	13.55	7.8	5.2	4.45	3.01	3.04	9.96	3.43	9.75	9.07	9.74	8.95	8.3	14.03	19.8	20.03	9.25	8.31
2711	7.2	6.88	12.9	7.81	6.09	5	4.46	7.7	20.36	37.59	16.41	25.98	25.29	19.62	9.37	7.56	10.06	11.06	9.36	7.32	4.94
2712	6.78	6.26	8.95	7.65	5.85	4.85	4.94	5.71	24.3	50.49	19	36.89	51.94	32.11	23.96	18.16	22.18	27.22	16.28	20.4	13.56
2713	5.06	6.57	12.2	10.16	7.69	6.18	5.4	3.6	3.66	10.02	2.79	7.91	7	4.05	6.2	8.21	6.95	12.91	11.74	6.87	4.47
2714	9.52	7.15	10.66	8.46	6.7	5.16	4.29	3.78	7.23	17.01	5.44	10.39	10.02	6.99	6.29	7.91	9.9	18.61	15.49	9.48	6.95
2715	10.24	14	20.13	10.08	4.33	3.18	3.03	1.74	3.38	16.17	4.41	12.9	11.78	8.57	3.8	3.16	9.28	19.89	12.24	9.68	5.6
2716	6.95	5.88	11.15	8.08	6.11	4.88	4.22	5.66	10.3	17.88	3.98	10.2	7.61	5.32	5.06	6.54	7.68	21.47	13.61	7.77	5.55
2717	12.58	8.97	16.35	8.45	9.13	6.08	3.7	1.87	2.33	6.99	3.41	12.84	14.14	5.58	4.64	4.49	6.89	8.23	7.08	4.6	3.14
2718	10.1	7.71	12.63	8.34	8.33	6	4.48	3.47	8.6	13.96	13.99	13.19	14.54	8.37	9.5	15.31	15.6	27.17	21.93	22.89	13.9
2719	7.95	9.6	15.42	13.29	9.35	5.84	3.73	4.13	5.18	17.73	7.38	17.66	25.69	16.45	7.87	7.15	8.82	9.55	7.74	5.74	4.85
2720	11.37	16.66	11.91	8.64	6.75	5.44	4.41	4.02	4.76	6.69	1.62	3.35	6.46	3.95	3.99	4.92	7.46	8.61	9.21	7.54	3.33
2721	3.4	4.87	6.51	5.51	4.15	5.27	4.28	2.68	3.87	10.64	3.6	8.75	13.72	7.25	6.11	2.83	5.85	8.16	4.1	2.67	1.83
2722	6.18	6.15	9.25	6.93	5.05	3.99	3.51	2.51	2.96	7.1	3.13	10.44	7.38	4.17	4.6	11.37	10.38	15.65	14.08	24.76	29.46
2723	6.95	6.9	16.15	10.67	6.93	4.64	3.99	3.16	3.78	10.2	4.51	20.75	29.98	8.32	5.43	6.24	7.16	9.14	6.52	5.16	4.22
2724	5.27	6.91	9.89	8.13	6.18	9.1	12.22	12.41	27.1	89	29.81	45.09	34.9	23.11	13.89	12.57	20.64	13.63	10.79	11.23	7.89
2725	4.24	5.75	10.19	8.67	5.99	4.14	3.73	2.58	3.44	8.28	2.17	7.9	6.63	5.98	5.3	4.78	7.24	32.12	25.61	20.16	11.12
2726	6.38	5.32	7.48	6.16	4.97	4.3	3.13	2.36	2.24	8.94	2.69	7.78	9.67	4.2	3.18	3.32	7.45	9.75	9.36	6.43	4.76
2727	8.7	20	24.65	14.15	10.55	10.32	9.95	10.94	15.39	27.64	8.67	11.58	13.44	8.21	6.52	9.36	15.6	17.87	15.24	7.84	5.41
2728	12.9	14.88	20.59	16.92	14.06	13.3	10.2	12.06	17.51	35.5	13.25	26.93	19.58	12.4	9.64	16.98	10.75	7.5	8.76	5.27	3.71
2729	9.9	7.09	9.22	7.16	5.57	5.68	4.02	2.4	6.79	20.96	5.68	9.08	6.7	4.74	5.02	3.92	7.47	7.24	5.47	5.28	3.31
2730	6.65	7.28	10.83	7.92	5.78	4.2	3.54	2.62	3.05	9.27	3.52	7.95	8.23	6.88	11.9	8.24	7.94	11.33	10.74	9.12	7.67
2731	10.6	17.8	18.29	14.2	6.53	5.1	4.43	4.23	5.84	19.96	4.09	10.41	13.17	8.68	6.17	5.54	9.25	18.03	16.08	9.43	6.07
2732	16.85	12.3	14.38	11.89	5.46	4.7	5.01	3.6	5.34	16.42	4.97	16.88	24.97	12.28	10.27	12.32	16.59	39.24	14.08	19.38	12.92
2733	8.18	6.91	11.5	11.3	8.27	5.36	4	6.13	4.17	11.38	7.68	9.9	7.59	7.29	10.04	18.56	18.68	29.89	31.95	41.37	22.56
2734	19.5	20	26.2	19.9	17.65	11.83	9.16	14.74	26.5	29.33	8	26.48	38.26	20.43	21.98	39.08	28.63	16.43	17.6	32.19	22.88
2735	7.98	9.75	17.38	16.24	13.29	10.26	9.03	8.73	18.55	26.99	7.83	15.72	24.05	14.28	9.43	5.92	7.98	8.79	7.83	6.73	4.18
2736	7.3	7.6	11.74	9.32	8.41	8.76	4.71	2.9	3.67	11.89	3.18	9.78	7.43	5.08	4.62	5.25	8.11	15.87	13.15	8.44	4.6
2737	6.62	5.67	17.1	16.38	19.01	20.66	2.75	2.03	3.92	8.52	3.08	8.05	5.63	3.05	4.98	7.9	8.7	7.63	11.27	10.21	8.27
2738	6.88	6.55	10.58	6.32	4.69	2.43	2.58	1.77	2.15	10.79	3.23	8.85	15.23	7.88	6.87	6.09	6.81	10.32	9.32	7.62	6.78
2739	7.45	14.6	22.66	18.2	13.84	14.03	3.01	3.42	5.99	21.49	6.81	15.79	16.23	9.72	12.82	13.5	24.3	87.24	78.31	9.37	8.55
2740	7.3	6.2	10.26	6.53	6.73	4.85	4.01	4.97	6.67	15.3	9.54	25.99	31.28	13.59	12.63	19.13	28.96	45.03	32.74	26.91	21.72
2741	3.95	4.02	8.3	6.61	5.5	6.5	3.57	1.81	2.81	8.12	3.66	7.76	7.78	5.82	6.31	12.02	12.85	19.99	13.67	9.35	5.45
2742	13.14	20.79	34.72	13.99	8.93	6.31	6.48	3.14	6.92	17.87	9.99	12.87	8.78	6.79	7.02	7.51	13.32	28.83	17.72	14.3	14.95
2743	8.9	6.69	10.94	8.3	6.3	5.99	5.28	4.13	3.94	18.07	4.78	8.94	6.61	3.98	3.75	3.81	6.67	16.17	12.36	7.15	3.77
2744	9.55	9.6	14.19	12.38	10.09	7.77	7.18	8.25	8.03	19.17	11.99	18.25	15.12	12.38	13.13	14.93	23.99	23.12	22.61	22.48	21.29
2745	6.97	5.54	6.73	5.48	5.48	6.54	4.8	3.03	4.42	10.27	4.03	5.68	6.62	5.4	4.6	5	8.05	13.53	17.14	11.9	8.06
2746																					8.23
2747																				15.37	7.66
2748																			13.25	6.86	3.74
2749																				7.42	4.61
2750																		20.56	11.3	8.18	4.12
2751							8.23	5.5	7.7	14.64	4	10.44	15.45	8.65	9.14	7.91	11.05	10.9	8.86	7.37	3.52
2752							4.72	2.67	9.17	27.13	4.49	16.16	17.92	9.21	10.14	5.56	9.59	13.37	11.2	8.53	7.53
2753							5.07	4.34	6.64	21.85	7.53	13.37	11.37	10.46	7.28	6.17	13.32	17.85	20.45	10.21	7.33
2754							7.11	3.83	11.18	27.55	4.99	10	10.09	4.68	4.09	3.23	5.27	8.23	8.17	6.43	4.01
2755							3.87	2.42	3.32	9.6	4.78	7.02	6.91	5.88	5.64	6.68	8.97	16.3	13.08	10.77	9.99
2756							10.99	5.26	6.02	22.43	4.96	10.22	7.86	5.27	4.73	4.9	5.88	4.52	3.74	6	3.14
2757							5.76	5.55	6.2	17.08	6.87	12.42	14.66	16.79	18.31	17.25	14.76	17.75	13.57	12.05	10.4
2758								15.48	28.9	59.82	32	37.17	40.71	15.76	12.32	8.3	13.41	11.95	7.09	9.89	5.47
2759							24.5	9.59	11.97	50.63	11.09	33.84	51.96	13.23	12.88	7.13	8.73	6.29	6.27	10.43	5.63
2760							7.26	6.39	12.71	36.52	7.65	19.9	21.22	11.17	7.27	7.38	10.76	15.47	8.05	5.06	3.62
2761							8.2	5.72	6.77	15.96	6.25	11.36	10.15	8.28	6.16	6.1	11.78	16.81	8.71	5.73	3.38
2762							9.98	11.21	6.36	9.9	4.69	14.95	22.85	15.11	15.5	23.94	27.37	33.83	31.93	23.54	14.28
2763																			23.09	15.4	14.32
2764							5.9	5	13.51	18.77	2.86	7.77	6.2	3.7	4.92	5.73	6.02	22.33	10.65	9.14	4.1
2765							9.96	5.5	5.38	9.87	5.47	11.18	30.14	13.54	11.51	11.26	14.6	23.89	24.6	15.66	9.79
2766							5.73	3.85	3.5	12.4	3.55	7.14	6.67	3.93	3.89	3.81	4.21	12.97	8.49	5.78	3.74
2767							3.74	2.77	3.23	8.19	8.09	25.21	12.33	6.97	7.61	15.03	12.3	13.69	11.66	7.2	5.26
2768							5.76	2.92	3.37	14.68	3.06	9.77	8.27	5.01	6.6	5.52	7.96	11.52	8.74	6.42	5.07
2769							7.8	5.37	5.5	13.91	6.77	20.35	18.55	12.04	10.76	12.81	16.96	13.72	14.91	12.98	9.3
2770							7.08	4.64	4.45	27.48	7.34	7.86	8.91	4.18	5.19	4.64	7.05	21	15.24	10.96	4.19
2771							5.55	3.57	3.55	8.52	3.16	8.99	8.67	5.6	7	5.65	8.55	13.12	12.34	11.28	8.18
2772							9.16	4.25	4.85	10.05	3.75	12.88	10.67	8.42	21.29	12.62	9.62	11.57	15.42	6.44	3.99
2773							12.1	8.38	10.89	19.46	9.95	52.09	31.67	14.13	16.29	28.22	57.98	62.75	72.7	58.09	34.29
2774							5.91	4.17	4.51	9.77	4.54	10.64	9.94	7.3	6.4	6.8	10.41	16.11	16.98	10.97	6.92
2775							22.55	24.06	31.81	63.99	24.18	38.34	45.63	17.29	14.02	17.32	20.28	22.02	19.97	20.48	13.42
2776																			18.79	9.9	6.36
2777							9.46	6.88	7.87	43.9	11.55	25.21	20.13	11.14	10.22	5.57	7.19	5.58	7.15	6.16	5.67
2778													14.55	10.39	11.03	14.99	18.07	19.6	20.74	18.95	14.6
2779													7.58	6.18	3.33	3.06	9.21	8.25	4.01	4.71	2.38
2780									9.33	32	11.34	44.99	21.01	12.16	9.24	5.78	8.67	5.55	6.11	6.05	4.27
2781										10.29	5.24	7.93	13.75	9.77	10.29	8.58	19.41	11.53	9.52	10.73	5.35
2782										17.97	3.07	8.39	4.94	3.47	3.08	2.08	3.95	4.13	4.76	7.98	6.57
2783										8.71	3.45	5.84	3.76	2.89	3.71	2.48	3.33	3.29	2.52	2.15	1.94
2784									8.1	25.62	8.02	10.3	7.82	7.46	6.76	7.39	10.66	8.62	7.08	9.07	8.23
2785										11.89	4.48	8.47	9.6	6.73	7.15	8.44	10.5	15.42	14.09	10.71	8.07
2786										13.88	4.15	7.7	6.23	4.32	3.48	3.78	7.59	6.76	5.48	4.7	3.06
2787														15.45	14.19	6.83	10.05	7.27	5.26	4.05	2.9
2788														12.68	10.92	10.02	9.92	8.3	7.13	8.88	5.5
2789															6.8	15.41	20.84	13.65	13.39	36.44	17.44
2790																	14.26	11.68	9.54	10.43	5.31
2791													3.12	2.39	2.57	2.44	4.6	8.16	5.06	5.31	3.34
2792																				12.87	7.82
2793																			39.18	20.52	8.46
2794																		61	36.74	37.27	31.81
2795														8.43	9.08	12.7	19.5	9.37	10.65	9.06	4.67
2796															9.78	9.4	13.02	13.83	11.3	8.36	4.86
2797														7.32	7.58	14.02	15.92	9	4.07	3.61	2.23
2798																					5.21
2799																		21.33	22.36	15.87	14.87
2800																				8.18	5.07
2801										65.61	17.54	34.82	24.71	25.33	25.35	15.82	20.29	14.97	16.18	23.17	17.96
2802													11.98	9.04	8.94	10.99	16.6	23.9	16.66	13.89	12.5
2803														16.71	11.25	12.09	13.34	16.6	16.06	27.44	19.81
2804													47.06	17.34	13.32	7.21	8.6	7.86	6.68	8.1	6.01
2805													5.94	3.18	2.82	2.09	5.58	7.97	5.41	3.77	2.67
2806												8.36	6.63	3.47	3.34	2.86	5.42	5.97	5.06	4.12	3.48
2807									5.15	27.44	4.1	9.71	13.68	6.37	6	3.95	7.84	8.58	7.2	12.32	7.64
2808														9.86	3.91	4.09	5.86	11.12	10.58	14.34	8.11
2809														10.17	9.4	8.6	8.68	12.84	42.55	20.78	10.77
2810													5.78	5.7	8.24	8	9.45	6.89	6.77	6.75	5.36
2811														6.8	5.68	7.43	8.72	7.56	6.96	5.55	4.49
2812													31.11	15.98	14.19	19.25	17.3	13.28	9.73	7.83	5.09
2813																			26.74	20.11	17.14
2814														15.14	15.58	14.99	18.9	24.85	13.07	11.52	6.82
2815																					11.59
2816																		20.31	11.75	29.3	23.69
2817																			33.95	20.38	11.14
2818										41.71	6.29	14.7	18.84	9.37	7.84	5.39	9.24	7.39	7.83	8.2	5.82
2819													16.03	9.66	9.21	6.82	9.44	10.97	10.59	8.96	8.98
2820													7.9	3.7	3.48	3.27	7.77	6.81	5.58	4.37	3.36
2821											10.04	9.14	6.78	3.79	5.87	4.69	15.26	13.48	11.96	11.14	10.87
2822													3.64	2.57	2.7	2.34	4.49	5.78	5.44	4.12	2.96
2823																				24.94	13.27
2824														18.88	6.42	6.95	8.55	9.37	7.69	6.24	3.7
2825																				6.76	2.95
2826														17.69	6.22	11.66	10.44	11.45	4.65	4.71	2.62
2827														11.08	7.64	3.88	6.82	6.99	5.37	3.56	2.27
2828														10.59	10.89	20.77	22.64	36.73	8.07	10.14	4.84
2829																	6.65	4.86	4.85	8.16	7.44
2830																	18.56	12.65	8.21	5.45	3.69
2831																				6.11	3.96
2832															11.84	21.05	30.03	14.46	10.71	15.77	9
2833														11.73	7.19	6.01	10.6	13.15	14.36	22.49	9.76
2834															6.11	8.24	8.68	22.57	23.17	24.66	10.29
2835														6.15	5.17	5.01	5.95	3.92	2.77	2.5	1.4
2836														18.37	8.75	10.9	13.08	21.83	16.33	13.25	8.83
2837																				6.24	3.14
2838																					12.45
2839									7.2	9.4	3.71	4.77	3.45	3.52	2.92	2.79	4.52	5.01	5.07	5.57	3.16
2840															8.31	10.13	10.6	7.53	6.24	5.26	5.53
2841															10.2	8.16	9.45	15.68	11.82	45.97	20.37
2842																				10.51	6.48
2843													23.8	11.46	9.02	6.65	8.7	8.74	6.85	7.6	6.05
2844															12.01	9.19	9.3	23.33	3.83	4.33	1.93
2845										11.49	5.42	6.3	4.33	2.52	3.04	2.68	9.3	10.92	8.86	8.39	6.99
2846																			23.97	10	6.59
2847															14.66	25.81	11.18	16.58	11.97	9.8	7.1
2848													3.67	2.55	2.61	2.23	3.73	4.65	4.27	3.53	2.58
2849														10.88	4.43	6.68	5.98	12.82	7.58	4.96	3.34
2850														15.64	5.26	4.11	3.1	4.27	2.34	1.64	1.11
2851														21.41	16.18	12.73	12.9	22.86	17.69	14.2	13.25
2852														13.3	8.21	9.77	18.74	15.17	11.48	9.7	5.63
2853																	12.15	13.83	14.28	11.81	8.89
2854									6.68	14.16	2.81	5.93	3.5	2.73	3.05	2.69	4.79	5.36	4.17	5.79	2.71
2855																			39.62	20.39	12.23
2856														10.39	7.03	6.82	9.33	24.76	9.16	6.66	3.12
2857										39.39	6.15	14.47	10.14	6.42	5.13	3.4	6.25	4.97	4.22	8.09	3.55
2858																					12.06
2859	16.17	12.8	20.75	12.86	12.55	7	4.89	3.91	6.81	13.78	7.2	14	21.84	11.08	11.11	14.79	16.5	19.91	19.56	24.19	17
2860															3.91	3.37	7.03	6.85	5.61	4.12	2.6
2861																			17.19	10.27	6.53
2862														11.28	3.92	3.94	5.15	8.61	6.51	3.91	3.17
2863												5.42	3.91	2.64	2.26	1.75	5.05	6.02	4.66	4.84	3.11
2864														11.97	23.7	41.17	41.55	12.04	11.06	11.49	5.6
2865														7.01	6.78	7.97	8.52	5.11	3.88	6.24	3.8
